State Code,State,Case Number,County Code,County,Monthid,Month,Day,Day of Month,Day of Week,Weekday,Year,Hour,Hour Range,Minute,Minute Digit,Latitude,Latitudeid,Longitude,Longitudeid,Light Conditionid,Light Condition,Weatherid,Weather Condition,Number of Deaths
37,North Carolina,370411,141,PENDER (141),4,April,6,6,3,Tuesday,2021,12,12:00pm-12:59pm,3,3,34.44617778,34.44617778,-78.03887222,-78.03887222,1,Daylight,1,Clear,1
37,North Carolina,370412,141,PENDER (141),4,April,6,6,3,Tuesday,2021,17,5:00pm-5:59pm,22,22,34.62108333,34.62108333,-77.79816944,-77.79816944,1,Daylight,1,Clear,1
37,North Carolina,370413,143,PERQUIMANS (143),4,April,11,11,1,Sunday,2021,19,7:00pm-7:59pm,42,42,36.10430278,36.10430278,-76.52745556,-76.52745556,5,Dusk,1,Clear,2
37,North Carolina,370414,145,PERSON (145),4,April,8,8,5,Thursday,2021,11,11:00am-11:59am,22,22,36.25791667,36.25791667,-78.82879722,-78.82879722,1,Daylight,1,Clear,1
37,North Carolina,370415,145,PERSON (145),4,April,29,29,5,Thursday,2021,15,3:00pm-3:59pm,45,45,36.27404444,36.27404444,-78.94709722,-78.94709722,1,Daylight,1,Clear,1
37,North Carolina,370416,147,PITT (147),4,April,11,11,1,Sunday,2021,16,4:00pm-4:59pm,52,52,35.78699167,35.78699167,-77.45036389,-77.45036389,1,Daylight,1,Clear,1
37,North Carolina,370417,151,RANDOLPH (151),4,April,5,5,2,Monday,2021,20,8:00pm-8:59pm,24,24,35.72572222,35.72572222,-79.68264444,-79.68264444,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370418,151,RANDOLPH (151),4,April,13,13,3,Tuesday,2021,3,3:00am-3:59am,29,29,35.74144444,35.74144444,-80.05463056,-80.05463056,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370419,151,RANDOLPH (151),4,April,12,12,2,Monday,2021,16,4:00pm-4:59pm,44,44,35.73747222,35.73747222,-80.04957222,-80.04957222,1,Daylight,1,Clear,1
37,North Carolina,370420,151,RANDOLPH (151),4,April,23,23,6,Friday,2021,17,5:00pm-5:59pm,43,43,35.90249722,35.90249722,-79.648,-79.648,1,Daylight,1,Clear,1
37,North Carolina,370421,153,RICHMOND (153),4,April,21,21,4,Wednesday,2021,14,2:00pm-2:59pm,58,58,34.89617222,34.89617222,-79.69215833,-79.69215833,1,Daylight,1,Clear,1
37,North Carolina,370423,155,ROBESON (155),4,April,1,1,5,Thursday,2021,8,8:00am-8:59am,43,43,34.64952778,34.64952778,-78.88569444,-78.88569444,1,Daylight,1,Clear,1
37,North Carolina,370424,155,ROBESON (155),4,April,5,5,2,Monday,2021,3,3:00am-3:59am,41,41,34.69568889,34.69568889,-79.17225833,-79.17225833,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370425,155,ROBESON (155),4,April,8,8,5,Thursday,2021,15,3:00pm-3:59pm,31,31,34.59710556,34.59710556,-79.06596389,-79.06596389,1,Daylight,1,Clear,1
37,North Carolina,370426,155,ROBESON (155),4,April,12,12,2,Monday,2021,16,4:00pm-4:59pm,32,32,34.78507222,34.78507222,-79.09158056,-79.09158056,1,Daylight,1,Clear,1
37,North Carolina,370427,155,ROBESON (155),4,April,27,27,3,Tuesday,2021,1,1:00am-1:59am,21,21,34.75729444,34.75729444,-78.99703611,-78.99703611,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370428,157,ROCKINGHAM (157),4,April,19,19,2,Monday,2021,3,3:00am-3:59am,11,11,36.29458611,36.29458611,-79.94023333,-79.94023333,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370429,157,ROCKINGHAM (157),4,April,30,30,6,Friday,2021,15,3:00pm-3:59pm,19,19,36.32828333,36.32828333,-79.94663611,-79.94663611,1,Daylight,1,Clear,1
37,North Carolina,370430,159,ROWAN (159),4,April,9,9,6,Friday,2021,15,3:00pm-3:59pm,10,10,35.565575,35.565575,-80.57341111,-80.57341111,1,Daylight,1,Clear,1
37,North Carolina,370431,159,ROWAN (159),4,April,25,25,1,Sunday,2021,15,3:00pm-3:59pm,3,3,35.60384167,35.60384167,-80.52683889,-80.52683889,1,Daylight,1,Clear,1
37,North Carolina,370432,159,ROWAN (159),4,April,30,30,6,Friday,2021,7,7:00am-7:59am,9,9,35.723475,35.723475,-80.61399167,-80.61399167,1,Daylight,1,Clear,1
37,North Carolina,370433,161,RUTHERFORD (161),4,April,30,30,6,Friday,2021,10,10:00am-10:59am,45,45,35.27540278,35.27540278,-81.95074444,-81.95074444,1,Daylight,1,Clear,1
37,North Carolina,370434,163,SAMPSON (163),4,April,3,3,7,Saturday,2021,18,6:00pm-6:59pm,38,38,35.01676111,35.01676111,-78.32586111,-78.32586111,1,Daylight,1,Clear,1
37,North Carolina,370435,163,SAMPSON (163),4,April,10,10,7,Saturday,2021,22,10:00pm-10:59pm,13,13,34.99496667,34.99496667,-78.44491667,-78.44491667,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370436,165,SCOTLAND (165),4,April,3,3,7,Saturday,2021,17,5:00pm-5:59pm,0,0,34.70329722,34.70329722,-79.46526944,-79.46526944,1,Daylight,1,Clear,1
37,North Carolina,370437,165,SCOTLAND (165),4,April,12,12,2,Monday,2021,20,8:00pm-8:59pm,39,39,34.74651111,34.74651111,-79.37533056,-79.37533056,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370438,167,STANLY (167),4,April,22,22,5,Thursday,2021,18,6:00pm-6:59pm,12,12,35.40440278,35.40440278,-80.17048889,-80.17048889,1,Daylight,1,Clear,1
37,North Carolina,370439,169,STOKES (169),4,April,2,2,6,Friday,2021,6,6:00am-6:59am,52,52,36.30524444,36.30524444,-80.238725,-80.238725,1,Daylight,1,Clear,1
37,North Carolina,370440,171,SURRY (171),4,April,4,4,1,Sunday,2021,16,4:00pm-4:59pm,37,37,36.27778889,36.27778889,-80.48149444,-80.48149444,1,Daylight,1,Clear,1
37,North Carolina,370441,171,SURRY (171),4,April,19,19,2,Monday,2021,18,6:00pm-6:59pm,47,47,36.32761389,36.32761389,-80.72406667,-80.72406667,1,Daylight,1,Clear,1
37,North Carolina,370442,173,SWAIN (173),4,April,13,13,3,Tuesday,2021,21,9:00pm-9:59pm,21,21,35.39561667,35.39561667,-83.47478889,-83.47478889,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370443,177,TYRRELL (177),4,April,25,25,1,Sunday,2021,8,8:00am-8:59am,19,19,35.92026389,35.92026389,-76.12831111,-76.12831111,1,Daylight,2,Rain,1
37,North Carolina,370444,179,UNION (179),4,April,6,6,3,Tuesday,2021,9,9:00am-9:59am,22,22,35.004825,35.004825,-80.55681944,-80.55681944,1,Daylight,1,Clear,1
37,North Carolina,370445,179,UNION (179),4,April,14,14,4,Wednesday,2021,20,8:00pm-8:59pm,39,39,34.86575833,34.86575833,-80.694475,-80.694475,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370446,181,VANCE (181),4,April,10,10,7,Saturday,2021,10,10:00am-10:59am,51,51,36.31622778,36.31622778,-78.31236389,-78.31236389,1,Daylight,1,Clear,2
37,North Carolina,370447,181,VANCE (181),4,April,14,14,4,Wednesday,2021,3,3:00am-3:59am,15,15,36.41823889,36.41823889,-78.42708333,-78.42708333,2,Dark - Not Lighted,1,Clear,2
37,North Carolina,370448,181,VANCE (181),4,April,2,2,6,Friday,2021,18,6:00pm-6:59pm,51,51,36.33715833,36.33715833,-78.40828333,-78.40828333,1,Daylight,1,Clear,1
37,North Carolina,370449,183,WAKE (183),4,April,10,10,7,Saturday,2021,2,2:00am-2:59am,33,33,35.82330556,35.82330556,-78.46540556,-78.46540556,2,Dark - Not Lighted,10,Cloudy,1
37,North Carolina,370450,183,WAKE (183),4,April,7,7,4,Wednesday,2021,21,9:00pm-9:59pm,4,4,35.984125,35.984125,-78.65093889,-78.65093889,2,Dark - Not Lighted,1,Clear,2
37,North Carolina,370451,183,WAKE (183),4,April,15,15,5,Thursday,2021,13,1:00pm-1:59pm,17,17,35.64081667,35.64081667,-78.71213333,-78.71213333,1,Daylight,1,Clear,1
37,North Carolina,370452,183,WAKE (183),4,April,16,16,6,Friday,2021,0,0:00am-0:59am,40,40,77.7777,77.7777,777.7777,777.7777,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370453,183,WAKE (183),4,April,11,11,1,Sunday,2021,18,6:00pm-6:59pm,0,0,35.77971667,35.77971667,-78.60462778,-78.60462778,1,Daylight,1,Clear,1
37,North Carolina,370454,183,WAKE (183),4,April,27,27,3,Tuesday,2021,17,5:00pm-5:59pm,7,7,35.77698889,35.77698889,-78.80477222,-78.80477222,1,Daylight,1,Clear,2
37,North Carolina,370455,185,WARREN (185),4,April,2,2,6,Friday,2021,17,5:00pm-5:59pm,55,55,36.332875,36.332875,-78.02523889,-78.02523889,1,Daylight,1,Clear,1
37,North Carolina,370456,191,WAYNE (191),4,April,10,10,7,Saturday,2021,22,10:00pm-10:59pm,38,38,35.22991944,35.22991944,-77.96309444,-77.96309444,2,Dark - Not Lighted,10,Cloudy,1
37,North Carolina,370457,191,WAYNE (191),4,April,18,18,1,Sunday,2021,17,5:00pm-5:59pm,56,56,35.38739444,35.38739444,-77.90586111,-77.90586111,1,Daylight,1,Clear,1
37,North Carolina,370458,191,WAYNE (191),4,April,16,16,6,Friday,2021,11,11:00am-11:59am,18,18,35.50715278,35.50715278,-77.95011667,-77.95011667,1,Daylight,1,Clear,1
37,North Carolina,370459,191,WAYNE (191),4,April,21,21,4,Wednesday,2021,21,9:00pm-9:59pm,8,8,35.296675,35.296675,-78.09078889,-78.09078889,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370460,129,NEW HANOVER (129),5,May,21,21,6,Friday,2021,0,0:00am-0:59am,9,9,34.15400278,34.15400278,-77.90725833,-77.90725833,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370461,193,WILKES (193),4,April,25,25,1,Sunday,2021,22,10:00pm-10:59pm,13,13,36.34646389,36.34646389,-80.97216389,-80.97216389,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370462,193,WILKES (193),4,April,28,28,4,Wednesday,2021,14,2:00pm-2:59pm,58,58,36.05380556,36.05380556,-81.23961944,-81.23961944,1,Daylight,1,Clear,1
37,North Carolina,370463,195,WILSON (195),4,April,15,15,5,Thursday,2021,21,9:00pm-9:59pm,48,48,35.7663,35.7663,-77.94869722,-77.94869722,3,Dark - Lighted,1,Clear,1
37,North Carolina,370464,197,YADKIN (197),4,April,17,17,7,Saturday,2021,22,10:00pm-10:59pm,16,16,36.18971111,36.18971111,-80.50389722,-80.50389722,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370465,197,YADKIN (197),4,April,25,25,1,Sunday,2021,9,9:00am-9:59am,47,47,36.21541944,36.21541944,-80.48811111,-80.48811111,1,Daylight,1,Clear,1
37,North Carolina,370466,1,ALAMANCE (1),5,May,14,14,6,Friday,2021,12,12:00pm-12:59pm,45,45,36.07618611,36.07618611,-79.41607222,-79.41607222,1,Daylight,1,Clear,1
37,North Carolina,370467,1,ALAMANCE (1),5,May,24,24,2,Monday,2021,16,4:00pm-4:59pm,9,9,35.93959722,35.93959722,-79.33945833,-79.33945833,1,Daylight,1,Clear,1
37,North Carolina,370468,1,ALAMANCE (1),5,May,28,28,6,Friday,2021,8,8:00am-8:59am,26,26,36.22238889,36.22238889,-79.32271111,-79.32271111,1,Daylight,1,Clear,1
37,North Carolina,370469,13,BEAUFORT (13),5,May,20,20,5,Thursday,2021,2,2:00am-2:59am,37,37,35.46915556,35.46915556,-77.06788056,-77.06788056,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370470,15,BERTIE (15),5,May,13,13,5,Thursday,2021,20,8:00pm-8:59pm,35,35,36.01720833,36.01720833,-76.778625,-76.778625,2,Dark - Not Lighted,1,Clear,2
37,North Carolina,370471,15,BERTIE (15),5,May,16,16,1,Sunday,2021,12,12:00pm-12:59pm,50,50,36.19868611,36.19868611,-77.12270556,-77.12270556,1,Daylight,1,Clear,1
37,North Carolina,370472,19,BRUNSWICK (19),5,May,22,22,7,Saturday,2021,4,4:00am-4:59am,3,3,33.91093611,33.91093611,-78.39413056,-78.39413056,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370473,21,BUNCOMBE (21),5,May,24,24,2,Monday,2021,15,3:00pm-3:59pm,54,54,35.56683333,35.56683333,-82.57286667,-82.57286667,1,Daylight,1,Clear,1
37,North Carolina,370474,129,NEW HANOVER (129),5,May,17,17,2,Monday,2021,2,2:00am-2:59am,7,7,34.25370556,34.25370556,-77.89294444,-77.89294444,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370475,129,NEW HANOVER (129),5,May,28,28,6,Friday,2021,14,2:00pm-2:59pm,35,35,34.22542778,34.22542778,-77.93008056,-77.93008056,1,Daylight,1,Clear,1
37,North Carolina,370476,133,ONSLOW (133),5,May,19,19,4,Wednesday,2021,21,9:00pm-9:59pm,20,20,34.72264167,34.72264167,-77.30728889,-77.30728889,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370477,23,BURKE (23),5,May,21,21,6,Friday,2021,23,11:00pm-11:59pm,27,27,35.82996667,35.82996667,-81.63813889,-81.63813889,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370478,23,BURKE (23),5,May,28,28,6,Friday,2021,22,10:00pm-10:59pm,28,28,35.70271389,35.70271389,-81.71175,-81.71175,2,Dark - Not Lighted,2,Rain,1
37,North Carolina,370479,25,CABARRUS (25),5,May,9,9,1,Sunday,2021,19,7:00pm-7:59pm,43,43,35.39090278,35.39090278,-80.54940833,-80.54940833,1,Daylight,1,Clear,1
37,North Carolina,370480,25,CABARRUS (25),5,May,16,16,1,Sunday,2021,4,4:00am-4:59am,34,34,35.40655278,35.40655278,-80.69398889,-80.69398889,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370481,25,CABARRUS (25),5,May,29,29,7,Saturday,2021,13,1:00pm-1:59pm,53,53,35.38262778,35.38262778,-80.38198611,-80.38198611,1,Daylight,10,Cloudy,1
37,North Carolina,370482,31,CARTERET (31),5,May,28,28,6,Friday,2021,14,2:00pm-2:59pm,22,22,34.73120278,34.73120278,-76.83346111,-76.83346111,1,Daylight,1,Clear,1
37,North Carolina,370483,35,CATAWBA (35),5,May,22,22,7,Saturday,2021,23,11:00pm-11:59pm,38,38,35.60015,35.60015,-81.19368056,-81.19368056,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370484,35,CATAWBA (35),5,May,24,24,2,Monday,2021,3,3:00am-3:59am,7,7,35.74315,35.74315,-81.18758333,-81.18758333,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370485,35,CATAWBA (35),5,May,24,24,2,Monday,2021,2,2:00am-2:59am,45,45,35.71600556,35.71600556,-81.3559,-81.3559,3,Dark - Lighted,10,Cloudy,1
37,North Carolina,370486,35,CATAWBA (35),5,May,26,26,4,Wednesday,2021,19,7:00pm-7:59pm,5,5,35.75171667,35.75171667,-81.28686667,-81.28686667,1,Daylight,1,Clear,1
37,North Carolina,370487,45,CLEVELAND (45),5,May,4,4,3,Tuesday,2021,6,6:00am-6:59am,57,57,77.7777,77.7777,777.7777,777.7777,1,Daylight,1,Clear,1
37,North Carolina,370488,47,COLUMBUS (47),5,May,9,9,1,Sunday,2021,3,3:00am-3:59am,29,29,34.16291667,34.16291667,-78.85190278,-78.85190278,3,Dark - Lighted,10,Cloudy,1
37,North Carolina,370489,47,COLUMBUS (47),5,May,8,8,7,Saturday,2021,22,10:00pm-10:59pm,10,10,34.33134722,34.33134722,-78.708025,-78.708025,3,Dark - Lighted,1,Clear,1
37,North Carolina,370490,47,COLUMBUS (47),5,May,29,29,7,Saturday,2021,20,8:00pm-8:59pm,2,2,34.42945278,34.42945278,-78.74616944,-78.74616944,1,Daylight,1,Clear,1
37,North Carolina,370491,51,CUMBERLAND (51),5,May,2,2,1,Sunday,2021,20,8:00pm-8:59pm,18,18,35.07923056,35.07923056,-78.79685833,-78.79685833,5,Dusk,1,Clear,1
37,North Carolina,370492,51,CUMBERLAND (51),5,May,9,9,1,Sunday,2021,21,9:00pm-9:59pm,52,52,34.93173611,34.93173611,-78.97076111,-78.97076111,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370493,53,CURRITUCK (53),5,May,15,15,7,Saturday,2021,14,2:00pm-2:59pm,50,50,36.08036111,36.08036111,-75.79011667,-75.79011667,1,Daylight,1,Clear,1
37,North Carolina,370494,57,DAVIDSON (57),5,May,24,24,2,Monday,2021,3,3:00am-3:59am,17,17,35.75312222,35.75312222,-80.10363056,-80.10363056,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370495,61,DUPLIN (61),5,May,20,20,5,Thursday,2021,2,2:00am-2:59am,41,41,34.93009167,34.93009167,-78.02063889,-78.02063889,2,Dark - Not Lighted,1,Clear,2
37,North Carolina,370496,61,DUPLIN (61),5,May,11,11,3,Tuesday,2021,8,8:00am-8:59am,59,59,35.07476389,35.07476389,-77.84529444,-77.84529444,1,Daylight,10,Cloudy,1
37,North Carolina,370498,67,FORSYTH (67),5,May,1,1,7,Saturday,2021,9,9:00am-9:59am,31,31,36.08118333,36.08118333,-80.40274167,-80.40274167,1,Daylight,1,Clear,1
37,North Carolina,370499,65,EDGECOMBE (65),5,May,10,10,2,Monday,2021,7,7:00am-7:59am,31,31,35.73761389,35.73761389,-77.66924167,-77.66924167,1,Daylight,1,Clear,1
37,North Carolina,370500,67,FORSYTH (67),5,May,22,22,7,Saturday,2021,3,3:00am-3:59am,39,39,36.06446944,36.06446944,-80.27703333,-80.27703333,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370502,69,FRANKLIN (69),5,May,6,6,5,Thursday,2021,6,6:00am-6:59am,5,5,36.05317778,36.05317778,-78.34120556,-78.34120556,4,Dawn,1,Clear,1
37,North Carolina,370503,71,GASTON (71),5,May,19,19,4,Wednesday,2021,16,4:00pm-4:59pm,6,6,35.40951389,35.40951389,-81.34448889,-81.34448889,1,Daylight,1,Clear,1
37,North Carolina,370504,67,FORSYTH (67),5,May,21,21,6,Friday,2021,20,8:00pm-8:59pm,58,58,36.15463611,36.15463611,-80.21184722,-80.21184722,6,Dark - Unknown Lighting,1,Clear,1
37,North Carolina,370505,79,GREENE (79),5,May,16,16,1,Sunday,2021,21,9:00pm-9:59pm,55,55,35.42560833,35.42560833,-77.71619444,-77.71619444,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370506,79,GREENE (79),5,May,22,22,7,Saturday,2021,22,10:00pm-10:59pm,47,47,35.55389167,35.55389167,-77.60413056,-77.60413056,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370507,81,GUILFORD (81),5,May,7,7,6,Friday,2021,20,8:00pm-8:59pm,49,49,36.08721944,36.08721944,-79.76088889,-79.76088889,3,Dark - Lighted,1,Clear,1
37,North Carolina,370508,81,GUILFORD (81),5,May,24,24,2,Monday,2021,6,6:00am-6:59am,33,33,36.01526667,36.01526667,-79.80227778,-79.80227778,1,Daylight,1,Clear,1
37,North Carolina,370509,81,GUILFORD (81),5,May,24,24,2,Monday,2021,17,5:00pm-5:59pm,21,21,35.93455,35.93455,-79.68353889,-79.68353889,1,Daylight,1,Clear,1
37,North Carolina,370510,81,GUILFORD (81),5,May,26,26,4,Wednesday,2021,15,3:00pm-3:59pm,28,28,36.05129722,36.05129722,-79.86176389,-79.86176389,1,Daylight,1,Clear,1
37,North Carolina,370511,81,GUILFORD (81),5,May,26,26,4,Wednesday,2021,0,0:00am-0:59am,31,31,35.913325,35.913325,-79.69271389,-79.69271389,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370512,81,GUILFORD (81),5,May,2,2,1,Sunday,2021,23,11:00pm-11:59pm,53,53,36.00768056,36.00768056,-80.01011389,-80.01011389,3,Dark - Lighted,1,Clear,1
37,North Carolina,370513,83,HALIFAX (83),5,May,23,23,1,Sunday,2021,0,0:00am-0:59am,34,34,36.12488333,36.12488333,-77.408525,-77.408525,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370514,85,HARNETT (85),5,May,1,1,7,Saturday,2021,23,11:00pm-11:59pm,29,29,35.35703889,35.35703889,-79.02650278,-79.02650278,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370515,85,HARNETT (85),5,May,12,12,4,Wednesday,2021,23,11:00pm-11:59pm,5,5,35.31926111,35.31926111,-78.57239167,-78.57239167,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370516,85,HARNETT (85),5,May,14,14,6,Friday,2021,6,6:00am-6:59am,34,34,35.41955,35.41955,-79.03386667,-79.03386667,4,Dawn,1,Clear,1
37,North Carolina,370517,85,HARNETT (85),5,May,23,23,1,Sunday,2021,6,6:00am-6:59am,41,41,35.42800278,35.42800278,-78.97391111,-78.97391111,4,Dawn,10,Cloudy,1
37,North Carolina,370518,85,HARNETT (85),5,May,27,27,5,Thursday,2021,21,9:00pm-9:59pm,40,40,35.30065,35.30065,-78.60012778,-78.60012778,3,Dark - Lighted,1,Clear,1
37,North Carolina,370519,87,HAYWOOD (87),5,May,15,15,7,Saturday,2021,5,5:00am-5:59am,11,11,35.55131111,35.55131111,-82.81718333,-82.81718333,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370520,89,HENDERSON (89),5,May,22,22,7,Saturday,2021,12,12:00pm-12:59pm,11,11,35.36235833,35.36235833,-82.41154444,-82.41154444,1,Daylight,1,Clear,2
37,North Carolina,370521,89,HENDERSON (89),5,May,26,26,4,Wednesday,2021,18,6:00pm-6:59pm,7,7,35.30573889,35.30573889,-82.4471,-82.4471,1,Daylight,1,Clear,1
37,North Carolina,370522,93,HOKE (93),5,May,3,3,2,Monday,2021,20,8:00pm-8:59pm,4,4,35.02697778,35.02697778,-79.20158056,-79.20158056,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370523,93,HOKE (93),5,May,6,6,5,Thursday,2021,22,10:00pm-10:59pm,41,41,34.87143333,34.87143333,-79.14775278,-79.14775278,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370524,101,JOHNSTON (101),5,May,8,8,7,Saturday,2021,11,11:00am-11:59am,15,15,35.56756111,35.56756111,-78.190675,-78.190675,1,Daylight,1,Clear,1
37,North Carolina,370525,101,JOHNSTON (101),5,May,12,12,4,Wednesday,2021,16,4:00pm-4:59pm,50,50,35.50051944,35.50051944,-78.60678611,-78.60678611,1,Daylight,10,Cloudy,1
37,North Carolina,370526,103,JONES (103),5,May,5,5,4,Wednesday,2021,7,7:00am-7:59am,21,21,34.9743,34.9743,-77.23805,-77.23805,1,Daylight,1,Clear,1
37,North Carolina,370527,105,LEE (105),5,May,27,27,5,Thursday,2021,15,3:00pm-3:59pm,25,25,35.46503333,35.46503333,-79.07874444,-79.07874444,1,Daylight,1,Clear,1
37,North Carolina,370528,107,LENOIR (107),5,May,8,8,7,Saturday,2021,19,7:00pm-7:59pm,32,32,35.20446111,35.20446111,-77.65979444,-77.65979444,1,Daylight,1,Clear,1
37,North Carolina,370529,109,LINCOLN (109),5,May,8,8,7,Saturday,2021,21,9:00pm-9:59pm,5,5,35.53676667,35.53676667,-81.26559167,-81.26559167,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370530,113,MACON (113),5,May,24,24,2,Monday,2021,18,6:00pm-6:59pm,20,20,35.23376944,35.23376944,-83.38218611,-83.38218611,1,Daylight,10,Cloudy,2
37,North Carolina,370531,111,MCDOWELL (111),5,May,1,1,7,Saturday,2021,0,0:00am-0:59am,25,25,35.64583333,35.64583333,-81.98523889,-81.98523889,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370532,111,MCDOWELL (111),5,May,24,24,2,Monday,2021,16,4:00pm-4:59pm,7,7,35.69210556,35.69210556,-82.06192778,-82.06192778,1,Daylight,1,Clear,1
37,North Carolina,370533,119,MECKLENBURG (119),5,May,1,1,7,Saturday,2021,19,7:00pm-7:59pm,52,52,35.25145,35.25145,-80.96839444,-80.96839444,5,Dusk,1,Clear,1
37,North Carolina,370534,119,MECKLENBURG (119),5,May,1,1,7,Saturday,2021,9,9:00am-9:59am,45,45,35.24914167,35.24914167,-80.97294722,-80.97294722,1,Daylight,1,Clear,1
37,North Carolina,370535,119,MECKLENBURG (119),3,March,5,5,6,Friday,2021,2,2:00am-2:59am,14,14,35.21005556,35.21005556,-80.72606111,-80.72606111,3,Dark - Lighted,1,Clear,1
37,North Carolina,370536,119,MECKLENBURG (119),5,May,22,22,7,Saturday,2021,2,2:00am-2:59am,59,59,35.21213333,35.21213333,-80.89480556,-80.89480556,3,Dark - Lighted,1,Clear,2
37,North Carolina,370537,119,MECKLENBURG (119),5,May,22,22,7,Saturday,2021,21,9:00pm-9:59pm,49,49,35.27279444,35.27279444,-80.84565,-80.84565,3,Dark - Lighted,1,Clear,1
37,North Carolina,370538,119,MECKLENBURG (119),5,May,9,9,1,Sunday,2021,22,10:00pm-10:59pm,4,4,35.08926944,35.08926944,-80.87251111,-80.87251111,3,Dark - Lighted,1,Clear,1
37,North Carolina,370539,125,MOORE (125),5,May,29,29,7,Saturday,2021,3,3:00am-3:59am,44,44,35.13413611,35.13413611,-79.49899167,-79.49899167,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370540,127,NASH (127),5,May,31,31,2,Monday,2021,12,12:00pm-12:59pm,37,37,35.89552778,35.89552778,-77.98572222,-77.98572222,1,Daylight,1,Clear,1
37,North Carolina,370541,129,NEW HANOVER (129),5,May,21,21,6,Friday,2021,10,10:00am-10:59am,6,6,34.27188889,34.27188889,-77.9579,-77.9579,1,Daylight,1,Clear,1
37,North Carolina,370542,129,NEW HANOVER (129),5,May,24,24,2,Monday,2021,12,12:00pm-12:59pm,15,15,34.29019167,34.29019167,-77.90276944,-77.90276944,1,Daylight,1,Clear,1
37,North Carolina,370543,139,PASQUOTANK (139),5,May,1,1,7,Saturday,2021,23,11:00pm-11:59pm,23,23,36.36948611,36.36948611,-76.28924167,-76.28924167,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370544,139,PASQUOTANK (139),5,May,20,20,5,Thursday,2021,17,5:00pm-5:59pm,34,34,36.39060556,36.39060556,-76.42362778,-76.42362778,1,Daylight,1,Clear,1
